componentid;status;model;qtype;difficulty;discrimination;guessing;label;catscalename;parentscalenames;componentname;json
"0";4;raschbirnbaum;multianswer;1.53;"0.85";;MA.v1.C06-07;Ma-C06: Bruchgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"10.00";"0.48";;MA.v1.C06-08;Ma-C06: Bruchgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;truefalse;-2.53;"0.79";;MA.v1.C07-01;Ma-C07: einfache Wurzelgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;truefalse;-1.71;"0.84";;MA.v1.C07-02;Ma-C07: einfache Wurzelgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;-1.63;"0.91";;MA.v1.C07-03;Ma-C07: einfache Wurzelgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;-1.31;1.69;;MA.v1.C07-04;Ma-C07: einfache Wurzelgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;truefalse;-0.79;"0.88";;MA.v1.C07-05;Ma-C07: einfache Wurzelgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.15;"0.74";;MA.v1.C07-06;Ma-C07: einfache Wurzelgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-3.15;"0.50";;MA.v1.C08-01;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-1.42;1.27;;MA.v1.C08-02;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.97;1.56;;MA.v1.C08-03;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.95;1.58;;MA.v1.C08-04;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.64;1.95;;MA.v1.C08-05;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"-0.60";"0.61";;MA.v1.C08-06;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.16;1.08;;MA.v1.C08-07;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.03;"0.85";;MA.v1.C08-08;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.13";"0.96";;MA.v1.C08-09;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.68";1.29;;MA.v1.C08-10;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;2.55;2.02;;MA.v1.C08-11;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;4.63;"0.47";;MA.v1.C08-12;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;rasch;multichoice;"2.00";"0.00";;MA.p1.C08-01;Ma-C08: einfache Exponentialgleichungen und Logarithmen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-3.99;"0.52";;MA.v1.C09-01;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-2.56;"0.96";;MA.v1.C09-02;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.31;1.48;;MA.v1.C09-03;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.16;"0.85";;MA.v1.C09-04;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.08;1.28;;MA.v1.C09-05;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.07;"0.94";;MA.v1.C09-06;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.13";1.28;;MA.v1.C09-07;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.43";1.73;;MA.v1.C09-08;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.71";1.19;;MA.v1.C09-09;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.84";2.19;;MA.v1.C09-10;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.85";"0.70";;MA.v1.C09-11;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"1.20";2.03;;MA.v1.C09-12;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;1.34;1.65;;MA.v1.C09-13;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;1.59;1.68;;MA.v1.C09-14;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;3.18;"0.68";;MA.v1.C09-15;Ma-C09: Ungleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.66;"0.69";;MA.v1.C10-01;Ma-C10: Rechnen mit Beträgen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;shortanswer;-0.55;"0.80";;MA.v1.C10-02;Ma-C10: Rechnen mit Beträgen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.64";"0.89";;MA.v1.C10-03;Ma-C10: Rechnen mit Beträgen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.91";1.03;;MA.v1.C10-04;Ma-C10: Rechnen mit Beträgen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-2.89;1.08;;MA.v1.D01-01;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-2.29;"0.98";;MA.v1.D01-02;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-2.21;"1.30";;MA.v1.D01-03;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-2.16;1.61;;MA.v1.D01-04;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-2.03;1.82;;MA.v1.D01-05;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-1.98;1.57;;MA.v1.D01-06;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-1.83;"0.61";;MA.v1.D01-07;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"-1.80";1.87;;MA.v1.D01-08;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-1.41;1.96;;MA.v1.D01-09;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"-1.10";1.12;;MA.v1.D01-10;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"-1.10";1.35;;MA.v1.D01-11;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-1.07;1.09;;MA.v1.D01-12;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"-0.60";"0.84";;MA.v1.D01-13;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"-0.60";"0.96";;MA.v1.D01-14;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"-0.60";1.56;;MA.v1.D01-15;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;ddimageortext;-0.58;"0.63";;MA.v1.D01-16;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-0.46;1.61;;MA.v1.D01-17;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-0.39;1.45;;MA.v1.D01-18;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-0.28;2.34;;MA.v1.D01-19;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"0.14";1.42;;MA.v1.D01-20;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;"0.21";"0.63";;MA.v1.D01-21;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"0.61";"0.97";;MA.v1.D01-22;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"0.72";1.18;;MA.v1.D01-23;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"0.72";1.13;;MA.v1.D01-24;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;1.03;"0.90";;MA.v1.D01-25;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;1.48;"0.69";;MA.v1.D01-26;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;1.59;1.81;;MA.v1.D01-27;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;1.68;3.83;;MA.v1.D01-28;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;2.68;1.02;;MA.v1.D01-29;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";"0";"";multichoice;;;;MA.p1.D01-01;"Ma-D01: Definition, Funktionswerte, typische Formen und Parameter";ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-1.06;"0.39";;MA.v1.D02-01;Ma-D02: Monotonie und asymptotisches Verhalten;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"-0.20";1.43;;MA.v1.D02-02;Ma-D02: Monotonie und asymptotisches Verhalten;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"0.00";1.33;;MA.v1.D02-03;Ma-D02: Monotonie und asymptotisches Verhalten;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"0.41";"0.59";;MA.v1.D02-04;Ma-D02: Monotonie und asymptotisches Verhalten;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;1.16;"0.59";;MA.v1.D02-05;Ma-D02: Monotonie und asymptotisches Verhalten;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;3.64;"0.64";;MA.v1.D02-06;Ma-D02: Monotonie und asymptotisches Verhalten;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";"0";"";multichoice;;;;MA.p1.D02-01;Ma-D02: Monotonie und asymptotisches Verhalten;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-0.46;"0.84";;MA.v1.D03-01;Ma-D03: Symmetrien;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-0.22;1.62;;MA.v1.D03-02;Ma-D03: Symmetrien;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"0.36";1.18;;MA.v1.D03-03;Ma-D03: Symmetrien;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"0.59";1.45;;MA.v1.D03-04;Ma-D03: Symmetrien;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;1.25;"0.75";;MA.v1.D03-05;Ma-D03: Symmetrien;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;1.85;"0.70";;MA.v1.D03-06;Ma-D03: Symmetrien;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";"0";"";truefalse;;;;MA.p1.D03-01;Ma-D03: Symmetrien;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";"0";"";multichoice;;;;MA.p1.D03-02;Ma-D03: Symmetrien;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-2.01;"0.37";;MA.v1.D04-01;Ma-D04: lokale/globale Extrema;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;ddimageortext;-1.65;2.02;;MA.v1.D04-02;Ma-D04: lokale/globale Extrema;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-0.21;1.47;;MA.v1.D04-03;Ma-D04: lokale/globale Extrema;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"0.00";1.44;;MA.v1.D04-04;Ma-D04: lokale/globale Extrema;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;4.14;"0.65";;MA.v1.D04-05;Ma-D04: lokale/globale Extrema;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"0.18";1.47;;MA.v2.D04-01;Ma-D04: lokale/globale Extrema;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-0.81;"0.73";;MA.v1.D05-01;Ma-D05: Periodizität;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-0.21;"0.30";;MA.v1.D05-02;Ma-D05: Periodizität;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-2.52;"0.87";;MA.v1.D06-01;Ma-D06: Nullstellen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-2.26;1.17;;MA.v1.D06-02;Ma-D06: Nullstellen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-1.19;"5.00";;MA.v1.D06-03;Ma-D06: Nullstellen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-0.64;1.76;;MA.v1.D06-04;Ma-D06: Nullstellen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"0.46";1.43;;MA.v1.D06-05;Ma-D06: Nullstellen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"0.68";1.51;;MA.v1.D06-06;Ma-D06: Nullstellen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"0.88";"0.85";;MA.v1.D06-07;Ma-D06: Nullstellen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;1.03;"0.79";;MA.v1.D06-08;Ma-D06: Nullstellen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;1.79;"1.20";;MA.v1.D06-09;Ma-D06: Nullstellen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-2.43;"0.90";;MA.v1.D07-01;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-1.98;"0.98";;MA.v1.D07-02;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-1.31;1.41;;MA.v1.D07-03;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-1.23;"0.96";;MA.v1.D07-04;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-1.16;1.32;;MA.v1.D07-05;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-0.97;1.12;;MA.v1.D07-06;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-0.77;1.05;;MA.v1.D07-07;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-0.68;1.53;;MA.v1.D07-08;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"-0.60";"0.79";;MA.v1.D07-09;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-0.51;"0.72";;MA.v1.D07-10;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"0.06";"0.93";;MA.v1.D07-11;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;1.12;"0.86";;MA.v1.D07-12;Ma-D07: Definitionsbereich und Wertebereich;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-3.52;1.64;;MA.v1.D08-01;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-1.97;1.17;;MA.v1.D08-02;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;"-1.90";"0.60";;MA.v1.D08-03;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-1.13;1.81;;MA.v1.D08-04;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-0.75;2.01;;MA.v1.D08-05;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-0.42;1.67;;MA.v1.D08-06;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-0.36;2.09;;MA.v1.D08-07;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-0.17;"0.51";;MA.v1.D08-08;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"0.04";2.13;;MA.v1.D08-09;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"0.31";1.88;;MA.v1.D08-10;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"0.50";2.73;;MA.v1.D08-11;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;1.26;1.35;;MA.v1.D08-12;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;2.78;"0.48";;MA.v1.D08-13;Ma-D08: Schnittpunkte;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-2.22;"0.53";;MA.v1.D09-01;Ma-D09: Stetigkeit;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-2.04;"0.43";;MA.v1.D09-02;Ma-D09: Stetigkeit;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;truefalse;-0.99;1.41;;MA.v1.D09-03;Ma-D09: Stetigkeit;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-3.52;"0.96";;MA.v1.D10-01;Ma-D10: Grenzwertbetrachtung;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-0.97;"0.83";;MA.v1.D10-02;Ma-D10: Grenzwertbetrachtung;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;-0.33;1.61;;MA.v1.D10-03;Ma-D10: Grenzwertbetrachtung;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"0.47";"0.92";;MA.v1.D10-04;Ma-D10: Grenzwertbetrachtung;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;1.23;"0.83";;MA.v1.D10-05;Ma-D10: Grenzwertbetrachtung;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-2.35;1.81;;MA.v1.D11-01;Ma-D11: Umkehrfunktionen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;-0.88;1.55;;MA.v1.D11-02;Ma-D11: Umkehrfunktionen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;"0.36";"1.00";;MA.v1.D11-03;Ma-D11: Umkehrfunktionen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"0.38";1.51;;MA.v1.D11-04;Ma-D11: Umkehrfunktionen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"0.84";1.31;;MA.v1.D11-05;Ma-D11: Umkehrfunktionen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multianswer;"1.20";1.25;;MA.v1.D12-01;Ma-D12: Parameter und Funktionsscharen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
"0";4;raschbirnbaum;multichoice;1.82;"0.41";;MA.v1.D12-02;Ma-D12: Parameter und Funktionsscharen;ALiSe Mathematik|Ma-D: Funktionen und deren Eigenschaften;question;
